name,price,sku,brand,category,subcategory,description,rating,availability,image_urls,product_url
Contraceptives,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/1984.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/98205.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/336979.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/363100.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/606350.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/250915.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/385052.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/345688.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/608816.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/390033.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/401468.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/383917-1756631916.jfif|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/383922.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/181790.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/313299.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/367836.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/384415.webp|https://cdn.supercommerce.io/seif-pharmacies/uploads/602774-1770723962.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/609489.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/1944.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/167417.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/299324.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/377541.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/378708.webp,https://seif-online.com/en/product/sexual-health/general/contraceptives
Nebulizer & Accessories,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/215917.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/616502-1759153076.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/610209.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/610208.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/322833.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614362-1760271080.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/610210.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/321314.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/49142.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/395092.webp,https://seif-online.com/en/product/medical-equipment-supplies/general/nebulizer-accessories
First Aid & Disposables,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/5.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/10.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/387630.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/396366.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/396362.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/396369.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/3.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/396372.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/149225.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/388717.webp,https://seif-online.com/en/product/medical-equipment-supplies/general/first-aid-disposables
Medical Supplies,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/8819.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614544-1759929403.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/612893.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/612894.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/612895.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/612892.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/613031.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/612897.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/616500-1759152869.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/613030.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/616501-1759152898.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/613032.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/386327.webp,https://seif-online.com/en/product/medical-equipment-supplies/general/medical-supplies
Thermometers,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/31218.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/102146.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/68555.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/159269.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/395888.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/395886.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/388303.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/88660.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/384990-1761053613.webp,https://seif-online.com/en/product/medical-equipment-supplies/general/thermometers
Scales,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/377523.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614684.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/260071.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614689.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614690.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614691.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614686.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/609985.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/611024.webp,https://seif-online.com/en/product/medical-equipment-supplies/general/scales
Pain Management / Heating Pads,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/13818.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/616708-1759143353.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/314077.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/612891.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/611510.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/611508.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/611507.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/611503.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/611512.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/611511.webp,https://seif-online.com/en/product/medical-equipment-supplies/general/pain-management-heating-pads
Wheel Chairs & Crutches,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614610-1759928034.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614461-1759928934.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614398.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614607-1759928437.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614609-1759928148.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/616288-1759325343.webp|https://cdn.supercommerce.io/seif-pharmacies/uploads/612138-1774090593.webp,https://seif-online.com/en/product/medical-equipment-supplies/general/wheel-chairs-crutches
Face Masks & Gloves,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/403290.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/389472.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/403262.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/171605.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/616707-1759143313.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/384398.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/388149.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/403261.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/4541.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/4538.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/611402.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/611405.webp,https://seif-online.com/en/product/medical-equipment-supplies/general/face-masks-gloves
Compression& Hosier,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/94040.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/396379.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/396378.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/62594.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/94050.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/94047.webp,https://seif-online.com/en/product/medical-equipment-supplies/general/compression-hosier
Blood Pressure Monitors,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614321.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614319.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614317.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614318.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614320.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/404265.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/151284.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/393366.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/18596.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/393367.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/395889.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/303146.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/75193.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/322729.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/396021.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/322339.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/608888.webp,https://seif-online.com/en/product/medical-equipment-supplies/general/blood-pressure-monitors
Alcohol & Sanitizers,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/385187.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/403182.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/307118.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/403183.webp,https://seif-online.com/en/product/medical-equipment-supplies/general/alcohol-sanitizers
Diabetes Care,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/388960.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/357389.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614503-1759929166.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/607893.webp|https://cdn.supercommerce.io/seif-pharmacies/uploads/403042.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/54022.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/610726.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/336412.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/396126.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/396125.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/322470.webp,https://seif-online.com/en/product/medical-equipment-supplies/general/diabetes-care
Braces & Supports,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/616530-1759152577.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/616529-1759152546.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/616527-1759152614.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614613-1759928008.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/610178.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/616526-1759152673.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/610717.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/610180.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/610174.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/610177.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/610175.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/610173.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/610185.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/610176.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/610187.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/610179.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/610192.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/610191.webp,https://seif-online.com/en/product/medical-equipment-supplies/general/braces-supports
Comfort & Relaxation,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/398101.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/431662.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/432382.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/616294-1759321064.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/608138.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614361-1760270979.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/399766.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/341740-1761219531.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/323868.webp,https://seif-online.com/en/product/medical-equipment-supplies/general/comfort-relaxation
Pulse Oximeters,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614833.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/403283.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/386320.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/397281.webp,https://seif-online.com/en/product/medical-equipment-supplies/general/pulse-oximeters
Insoles & Foot Health,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/367756.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/218458.webp,https://seif-online.com/en/product/medical-equipment-supplies/general/insoles-foot-health
Fitness & Slimming,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/254228.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/616592-1759143638.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/338775.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/355003.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/370709-1761218701.webp,https://seif-online.com/en/product/medical-equipment-supplies/general/fitness-slimming
Artixiban 5 Mg 30 Tab (2+1) #,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/607429-1760869559.webp|https://cdn.supercommerce.io/seif-pharmacies/uploads/615722-1774955061.webp|https://cdn.supercommerce.io/seif-pharmacies/uploads/615723-1774955209.webp|https://cdn.supercommerce.io/seif-pharmacies/uploads/615724-1774955295.webp|https://cdn.supercommerce.io/seif-pharmacies/uploads/615725-1774955362.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/615726-1763304163.webp|https://cdn.supercommerce.io/seif-pharmacies/uploads/615760-1769413082.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/615848-(1).webp|https://cdn.supercommerce.io/seif-pharmacies/uploads/615913.webp|https://cdn.supercommerce.io/seif-pharmacies/uploads/615917.webp|https://cdn.supercommerce.io/seif-pharmacies/uploads/615931-1768726598.webp|https://cdn.supercommerce.io/seif-pharmacies/uploads/615932.webp|https://cdn.supercommerce.io/seif-pharmacies/uploads/615936-1771232883.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/615985.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/615986.webp|https://cdn.supercommerce.io/seif-pharmacies/uploads/616000.webp|https://cdn.supercommerce.io/seif-pharmacies/uploads/616001-1770017787.webp|https://cdn.supercommerce.io/seif-pharmacies/uploads/616002-1770018856.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/616072webp-1753949284.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/99061-1751188828.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/389692-1760964822.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614599-1759928490.webp|https://cdn.supercommerce.io/seif-pharmacies/uploads/614809-1775483567.webp,https://seif-online.com/en/products/deals?sort=high-discount
